Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
1929,City,274,Trip Completed,12-07-2016 11:18,12-07-2016 12:16
2101,City,274,Trip Completed,12-07-2016 16:10,12-07-2016 17:10
2282,City,274,Trip Completed,12-07-2016 18:42,12-07-2016 19:45
3190,City,274,Trip Completed,13-07-2016 09:28,13-07-2016 10:44
3412,City,274,Trip Completed,13-07-2016 15:26,13-07-2016 16:04
3725,City,274,Trip Completed,13-07-2016 20:00,13-07-2016 21:13
4612,City,274,Trip Completed,14-07-2016 10:41,14-07-2016 11:31
5033,Airport,274,Trip Completed,14-07-2016 19:16,14-07-2016 20:06
5764,City,274,Trip Completed,15-07-2016 08:17,15-07-2016 09:01
6750,Airport,274,Trip Completed,15-07-2016 23:51,16-07-2016 00:49
314,Airport,275,Trip Completed,11-07-2016 07:28,11-07-2016 08:15
757,Airport,275,Trip Completed,11-07-2016 16:01,11-07-2016 16:52
2123,City,275,Trip Completed,12-07-2016 16:45,12-07-2016 17:40
2824,City,275,Trip Completed,13-07-2016 05:10,13-07-2016 06:29
3445,Airport,275,Trip Completed,13-07-2016 16:39,13-07-2016 17:22
3690,Airport,275,Trip Completed,13-07-2016 19:43,13-07-2016 20:48
5440,Airport,275,Trip Completed,15-07-2016 03:04,15-07-2016 04:04
6090,Airport,275,Trip Completed,15-07-2016 14:31,15-07-2016 15:09
303,Airport,276,Trip Completed,11-07-2016 07:19,11-07-2016 08:01
560,Airport,276,Trip Completed,11-07-2016 10:16,11-07-2016 11:25
1319,City,276,Trip Completed,11-07-2016 22:48,11-07-2016 23:43
1493,Airport,276,Trip Completed,12-07-2016 05:28,12-07-2016 06:22
1662,City,276,Trip Completed,12-07-2016 07:27,12-07-2016 08:32
2020,City,276,Trip Completed,12-07-2016 13:40,12-07-2016 14:37
2407,City,276,Trip Completed,12-07-2016 19:57,12-07-2016 20:47
2818,Airport,276,Trip Completed,13-07-2016 05:05,13-07-2016 05:37
3827,City,276,Trip Completed,13-07-2016 21:10,13-07-2016 22:09
4421,City,276,Trip Completed,14-07-2016 08:16,14-07-2016 09:20
5673,Airport,276,Trip Completed,15-07-2016 07:05,15-07-2016 07:39
6372,Airport,276,Trip Completed,15-07-2016 19:09,15-07-2016 19:37
6563,City,276,Trip Completed,15-07-2016 21:03,15-07-2016 22:21
579,City,277,Trip Completed,11-07-2016 11:04,11-07-2016 12:02
689,City,277,Trip Completed,11-07-2016 13:45,11-07-2016 14:19
724,Airport,277,Trip Completed,11-07-2016 15:06,11-07-2016 15:42
1499,City,277,Trip Completed,12-07-2016 05:30,12-07-2016 06:18
3960,Airport,277,Trip Completed,13-07-2016 22:52,13-07-2016 23:33
4919,Airport,277,Trip Completed,14-07-2016 18:16,14-07-2016 18:54
6334,Airport,277,Trip Completed,15-07-2016 18:43,15-07-2016 19:50
1577,Airport,278,Trip Completed,12-07-2016 06:22,12-07-2016 07:37
2197,Airport,278,Trip Completed,12-07-2016 17:53,12-07-2016 18:27
2509,City,278,Trip Completed,12-07-2016 21:01,12-07-2016 21:51
3514,Airport,278,Trip Completed,13-07-2016 17:42,13-07-2016 18:29
4588,City,278,Trip Completed,14-07-2016 10:01,14-07-2016 11:11
5929,Airport,278,Trip Completed,15-07-2016 10:06,15-07-2016 10:53
6335,City,278,Trip Completed,15-07-2016 18:45,15-07-2016 19:18
375,Airport,279,Trip Completed,11-07-2016 08:07,11-07-2016 09:26
555,City,279,Trip Completed,11-07-2016 10:16,11-07-2016 11:01
622,Airport,279,Trip Completed,11-07-2016 12:01,11-07-2016 13:15
1975,City,279,Trip Completed,12-07-2016 12:17,12-07-2016 13:34
2831,Airport,279,Trip Completed,13-07-2016 05:22,13-07-2016 06:26
3085,Airport,279,Trip Completed,13-07-2016 08:18,13-07-2016 08:55
3418,City,279,Trip Completed,13-07-2016 15:37,13-07-2016 16:45
3915,City,279,Trip Completed,13-07-2016 22:08,13-07-2016 23:26
4443,Airport,279,Trip Completed,14-07-2016 08:29,14-07-2016 09:40
5686,City,279,Trip Completed,15-07-2016 07:19,15-07-2016 08:22
6120,Airport,279,Trip Completed,15-07-2016 15:21,15-07-2016 16:06
6274,Airport,279,Trip Completed,15-07-2016 18:18,15-07-2016 19:02
6364,City,279,Trip Completed,15-07-2016 19:11,15-07-2016 19:50
89,City,280,Trip Completed,11-07-2016 04:52,11-07-2016 05:51
805,Airport,280,Trip Completed,11-07-2016 17:19,11-07-2016 18:18
2836,City,280,Trip Completed,13-07-2016 05:20,13-07-2016 06:22
3298,City,280,Trip Completed,13-07-2016 11:44,13-07-2016 12:47
5506,City,280,Trip Completed,15-07-2016 05:06,15-07-2016 05:41
6159,City,280,Trip Completed,15-07-2016 16:35,15-07-2016 17:23
6492,City,280,Trip Completed,15-07-2016 20:31,15-07-2016 21:18
592,City,281,Trip Completed,11-07-2016 11:18,11-07-2016 11:54
737,Airport,281,Trip Completed,11-07-2016 15:30,11-07-2016 16:04
1108,City,281,Trip Completed,11-07-2016 20:11,11-07-2016 20:53
1387,Airport,281,Trip Completed,12-07-2016 01:33,12-07-2016 02:18
2311,Airport,281,Trip Completed,12-07-2016 19:00,12-07-2016 19:56
2887,City,281,Trip Completed,13-07-2016 05:50,13-07-2016 06:28
3283,City,281,Trip Completed,13-07-2016 10:51,13-07-2016 11:36
4341,City,281,Trip Completed,14-07-2016 07:14,14-07-2016 08:26
5025,Airport,281,Trip Completed,14-07-2016 19:05,14-07-2016 20:08
5437,Airport,281,Trip Completed,15-07-2016 02:59,15-07-2016 03:57
5652,City,281,Trip Completed,15-07-2016 06:56,15-07-2016 08:07
672,Airport,282,Trip Completed,11-07-2016 13:20,11-07-2016 14:22
1578,Airport,282,Trip Completed,12-07-2016 06:25,12-07-2016 07:42
4506,City,282,Trip Completed,14-07-2016 09:09,14-07-2016 10:08
4762,City,282,Trip Completed,14-07-2016 15:22,14-07-2016 16:19
6081,City,282,Trip Completed,15-07-2016 14:22,15-07-2016 15:12
6503,City,282,Trip Completed,15-07-2016 20:30,15-07-2016 21:22
649,City,283,Trip Completed,11-07-2016 12:42,11-07-2016 13:16
1040,City,283,Trip Completed,11-07-2016 19:33,11-07-2016 20:15
1461,Airport,283,Trip Completed,12-07-2016 04:58,12-07-2016 06:10
2497,City,283,Trip Completed,12-07-2016 20:57,12-07-2016 21:42
2758,City,283,Trip Completed,13-07-2016 03:48,13-07-2016 04:21
2991,Airport,283,Trip Completed,13-07-2016 07:07,13-07-2016 08:07
3458,City,283,Trip Completed,13-07-2016 17:04,13-07-2016 18:02
3830,Airport,283,Trip Completed,13-07-2016 21:14,13-07-2016 22:02
6685,Airport,283,Trip Completed,15-07-2016 22:34,15-07-2016 23:27
420,City,284,Trip Completed,11-07-2016 08:37,11-07-2016 09:27
662,City,284,Trip Completed,11-07-2016 12:58,11-07-2016 14:02
791,Airport,284,Trip Completed,11-07-2016 16:55,11-07-2016 17:35
1164,City,284,Trip Completed,11-07-2016 20:50,11-07-2016 21:39
2939,City,284,Trip Completed,13-07-2016 06:25,13-07-2016 07:05
3867,City,284,Trip Completed,13-07-2016 21:45,13-07-2016 22:24
4290,City,284,Trip Completed,14-07-2016 06:36,14-07-2016 07:36
4400,Airport,284,Trip Completed,14-07-2016 08:01,14-07-2016 08:44
5100,Airport,284,Trip Completed,14-07-2016 19:58,14-07-2016 20:43
5956,City,284,Trip Completed,15-07-2016 10:41,15-07-2016 11:44
6701,City,284,Trip Completed,15-07-2016 22:55,15-07-2016 23:37
1,Airport,285,Trip Completed,11-07-2016 00:20,11-07-2016 00:51
1923,City,285,Trip Completed,12-07-2016 11:00,12-07-2016 12:00
3804,Airport,285,Trip Completed,13-07-2016 21:00,13-07-2016 21:37
4876,Airport,285,Trip Completed,14-07-2016 17:46,14-07-2016 18:23
5428,Airport,285,Trip Completed,15-07-2016 02:28,15-07-2016 03:04
6452,City,285,Trip Completed,15-07-2016 20:07,15-07-2016 20:48
6703,City,285,Trip Completed,15-07-2016 22:51,15-07-2016 23:37
116,Airport,286,Trip Completed,11-07-2016 05:07,11-07-2016 05:53
761,Airport,286,Trip Completed,11-07-2016 16:11,11-07-2016 17:12
932,City,286,Trip Completed,11-07-2016 18:28,11-07-2016 19:20
1217,City,286,Trip Completed,11-07-2016 21:23,11-07-2016 22:39
1617,Airport,286,Trip Completed,12-07-2016 06:53,12-07-2016 07:23
1849,Airport,286,Trip Completed,12-07-2016 09:42,12-07-2016 10:28
2055,City,286,Trip Completed,12-07-2016 14:54,12-07-2016 15:43
2841,Airport,286,Trip Completed,13-07-2016 05:23,13-07-2016 05:53
5983,City,286,Trip Completed,15-07-2016 11:41,15-07-2016 12:12
6016,Airport,286,Trip Completed,15-07-2016 12:31,15-07-2016 13:19
845,City,287,Trip Completed,11-07-2016 17:41,11-07-2016 18:57
1832,Airport,287,Trip Completed,12-07-2016 09:36,12-07-2016 10:08
2740,Airport,287,Trip Completed,13-07-2016 02:57,13-07-2016 04:06
3622,Airport,287,Trip Completed,13-07-2016 18:57,13-07-2016 20:15
3979,City,287,Trip Completed,13-07-2016 23:16,13-07-2016 23:46
5749,Airport,287,Trip Completed,15-07-2016 07:59,15-07-2016 08:48
6633,City,287,Trip Completed,15-07-2016 21:57,15-07-2016 22:49
1301,Airport,288,Trip Completed,11-07-2016 22:30,11-07-2016 23:13
2203,City,288,Trip Completed,12-07-2016 17:53,12-07-2016 18:30
2569,City,288,Trip Completed,12-07-2016 21:37,12-07-2016 22:07
3621,Airport,288,Trip Completed,13-07-2016 18:56,13-07-2016 19:35
4051,City,288,Trip Completed,14-07-2016 01:09,14-07-2016 02:09
4831,City,288,Trip Completed,14-07-2016 17:25,14-07-2016 18:31
158,City,289,Trip Completed,11-07-2016 05:35,11-07-2016 06:41
1290,City,289,Trip Completed,11-07-2016 22:23,11-07-2016 23:00
2441,City,289,Trip Completed,12-07-2016 20:23,12-07-2016 21:25
3681,Airport,289,Trip Completed,13-07-2016 19:31,13-07-2016 20:31
4511,Airport,289,Trip Completed,14-07-2016 09:10,14-07-2016 10:18
4684,City,289,Trip Completed,14-07-2016 12:53,14-07-2016 13:28
5606,City,289,Trip Completed,15-07-2016 06:09,15-07-2016 07:23
5708,Airport,289,Trip Completed,15-07-2016 07:35,15-07-2016 08:07
5960,Airport,289,Trip Completed,15-07-2016 10:52,15-07-2016 11:29
6014,City,289,Trip Completed,15-07-2016 12:31,15-07-2016 13:22
6193,City,289,Trip Completed,15-07-2016 17:19,15-07-2016 18:06
6635,City,289,Trip Completed,15-07-2016 22:01,15-07-2016 23:04
82,Airport,290,Trip Completed,11-07-2016 04:47,11-07-2016 05:23
2518,Airport,290,Trip Completed,12-07-2016 21:07,12-07-2016 22:10
2644,City,290,Trip Completed,12-07-2016 22:39,12-07-2016 23:20
3280,Airport,290,Trip Completed,13-07-2016 10:43,13-07-2016 11:23
3486,City,290,Trip Completed,13-07-2016 17:23,13-07-2016 18:23
5297,City,290,Trip Completed,14-07-2016 21:51,14-07-2016 22:25
5802,City,290,Trip Completed,15-07-2016 08:43,15-07-2016 09:08
6675,City,290,Trip Completed,15-07-2016 22:21,15-07-2016 23:21
2025,City,291,Trip Completed,12-07-2016 13:56,12-07-2016 14:58
2270,City,291,Trip Completed,12-07-2016 18:28,12-07-2016 19:17
3701,Airport,291,Trip Completed,13-07-2016 19:46,13-07-2016 20:51
4618,City,291,Trip Completed,14-07-2016 11:02,14-07-2016 11:40
4909,Airport,291,Trip Completed,14-07-2016 18:03,14-07-2016 18:34
5578,City,291,Trip Completed,15-07-2016 05:48,15-07-2016 06:43
6404,Airport,291,Trip Completed,15-07-2016 19:24,15-07-2016 20:03
6623,City,291,Trip Completed,15-07-2016 21:51,15-07-2016 23:12
6738,Airport,291,Trip Completed,15-07-2016 23:45,16-07-2016 00:35
497,City,292,Trip Completed,11-07-2016 09:33,11-07-2016 10:09
1071,Airport,292,Trip Completed,11-07-2016 19:58,11-07-2016 20:32
1709,City,292,Trip Completed,12-07-2016 08:09,12-07-2016 09:11
2348,City,292,Trip Completed,12-07-2016 19:21,12-07-2016 20:26
3342,Airport,292,Trip Completed,13-07-2016 12:51,13-07-2016 13:35
1008,Airport,293,Trip Completed,11-07-2016 19:05,11-07-2016 20:09
2430,City,293,Trip Completed,12-07-2016 20:12,12-07-2016 20:44
3352,City,293,Trip Completed,13-07-2016 13:26,13-07-2016 14:04
3748,City,293,Trip Completed,13-07-2016 20:23,13-07-2016 21:26
5687,City,293,Trip Completed,15-07-2016 07:15,15-07-2016 08:01
6724,Airport,293,Trip Completed,15-07-2016 23:20,16-07-2016 00:10
152,City,294,Trip Completed,11-07-2016 05:29,11-07-2016 06:16
1207,Airport,294,Trip Completed,11-07-2016 21:23,11-07-2016 22:32
1377,Airport,294,Trip Completed,12-07-2016 00:54,12-07-2016 01:55
1606,Airport,294,Trip Completed,12-07-2016 06:45,12-07-2016 07:50
1920,City,294,Trip Completed,12-07-2016 10:56,12-07-2016 11:58
2856,Airport,294,Trip Completed,13-07-2016 05:34,13-07-2016 06:46
3277,City,294,Trip Completed,13-07-2016 10:41,13-07-2016 11:06
4501,City,294,Trip Completed,14-07-2016 09:01,14-07-2016 09:51
5194,City,294,Trip Completed,14-07-2016 20:42,14-07-2016 21:26
5519,Airport,294,Trip Completed,15-07-2016 05:11,15-07-2016 05:55
6509,City,294,Trip Completed,15-07-2016 20:32,15-07-2016 21:50
476,City,295,Trip Completed,11-07-2016 09:24,11-07-2016 10:02
1052,Airport,295,Trip Completed,11-07-2016 19:42,11-07-2016 20:54
1743,Airport,295,Trip Completed,12-07-2016 08:28,12-07-2016 09:10
3157,Airport,295,Trip Completed,13-07-2016 09:02,13-07-2016 09:47
5255,Airport,295,Trip Completed,14-07-2016 21:19,14-07-2016 22:09
6475,City,295,Trip Completed,15-07-2016 20:20,15-07-2016 21:02
477,City,296,Trip Completed,11-07-2016 09:28,11-07-2016 10:41
643,City,296,Trip Completed,11-07-2016 12:35,11-07-2016 13:20
1152,Airport,296,Trip Completed,11-07-2016 20:39,11-07-2016 21:28
1333,City,296,Trip Completed,11-07-2016 23:17,12-07-2016 00:15
1659,City,296,Trip Completed,12-07-2016 07:24,12-07-2016 08:14
2657,Airport,296,Trip Completed,12-07-2016 23:11,13-07-2016 00:28
2898,Airport,296,Trip Completed,13-07-2016 06:01,13-07-2016 07:04
3852,Airport,296,Trip Completed,13-07-2016 21:38,13-07-2016 22:24
5342,City,296,Trip Completed,14-07-2016 22:38,14-07-2016 23:21
5634,Airport,296,Trip Completed,15-07-2016 06:44,15-07-2016 07:10
30,Airport,297,Trip Completed,11-07-2016 02:04,11-07-2016 02:37
195,City,297,Trip Completed,11-07-2016 06:05,11-07-2016 06:52
993,City,297,Trip Completed,11-07-2016 19:00,11-07-2016 19:41
1774,Airport,297,Trip Completed,12-07-2016 08:53,12-07-2016 10:00
2648,City,297,Trip Completed,12-07-2016 22:50,12-07-2016 23:44
2979,Airport,297,Trip Completed,13-07-2016 06:58,13-07-2016 07:58
3676,City,297,Trip Completed,13-07-2016 19:28,13-07-2016 20:30
4041,Airport,297,Trip Completed,14-07-2016 00:38,14-07-2016 01:12
4147,Airport,297,Trip Completed,14-07-2016 04:54,14-07-2016 06:00
4859,Airport,297,Trip Completed,14-07-2016 17:34,14-07-2016 18:30
6067,Airport,297,Trip Completed,15-07-2016 13:55,15-07-2016 14:56
1690,Airport,298,Trip Completed,12-07-2016 07:52,12-07-2016 08:56
2404,Airport,298,Trip Completed,12-07-2016 20:00,12-07-2016 20:56
3313,City,298,Trip Completed,13-07-2016 12:01,13-07-2016 12:55
3559,City,298,Trip Completed,13-07-2016 18:16,13-07-2016 19:25
4018,Airport,298,Trip Completed,13-07-2016 23:57,14-07-2016 01:02
4121,Airport,298,Trip Completed,14-07-2016 04:29,14-07-2016 05:07
4224,City,298,Trip Completed,14-07-2016 05:49,14-07-2016 06:54
4810,City,298,Trip Completed,14-07-2016 17:16,14-07-2016 18:01
5295,City,298,Trip Completed,14-07-2016 21:48,14-07-2016 22:41
5381,Airport,298,Trip Completed,14-07-2016 23:56,15-07-2016 00:39
6271,City,298,Trip Completed,15-07-2016 18:14,15-07-2016 18:59
1244,City,299,Trip Completed,11-07-2016 21:38,11-07-2016 22:15
2249,City,299,Trip Completed,12-07-2016 18:24,12-07-2016 19:09
3045,Airport,299,Trip Completed,13-07-2016 07:39,13-07-2016 08:30
3817,Airport,299,Trip Completed,13-07-2016 21:12,13-07-2016 22:05
4481,City,299,Trip Completed,14-07-2016 08:46,14-07-2016 09:54
5160,City,299,Trip Completed,14-07-2016 20:28,14-07-2016 21:12
6304,City,299,Trip Completed,15-07-2016 18:31,15-07-2016 19:19
1315,Airport,300,Trip Completed,11-07-2016 22:54,11-07-2016 23:35
2924,City,300,Trip Completed,13-07-2016 06:31,13-07-2016 07:20
3324,Airport,300,Trip Completed,13-07-2016 12:33,13-07-2016 13:16
3935,Airport,300,Trip Completed,13-07-2016 22:26,13-07-2016 23:43
5844,Airport,300,Trip Completed,15-07-2016 09:07,15-07-2016 09:56
2905,City,1,Cancelled,13-07-2016 06:08,null
4805,City,1,Cancelled,14-07-2016 17:07,null
5202,Airport,1,Cancelled,14-07-2016 20:51,null
5927,City,1,Cancelled,15-07-2016 10:12,null
2347,Airport,2,Cancelled,12-07-2016 19:14,null
3806,Airport,2,Cancelled,13-07-2016 20:57,null
4451,City,2,Cancelled,14-07-2016 08:38,null
5023,Airport,2,Cancelled,14-07-2016 19:04,null
80,City,3,Cancelled,11-07-2016 04:47,null
534,City,3,Cancelled,11-07-2016 10:01,null
1867,Airport,3,Cancelled,12-07-2016 09:59,null
4383,City,3,Cancelled,14-07-2016 07:48,null
748,City,4,Cancelled,11-07-2016 15:49,null
1254,Airport,4,Cancelled,11-07-2016 21:53,null
3807,Airport,4,Cancelled,13-07-2016 20:58,null
4280,City,4,Cancelled,14-07-2016 06:33,null
4533,City,4,Cancelled,14-07-2016 09:31,null
3230,City,5,Cancelled,13-07-2016 10:01,null
4296,City,5,Cancelled,14-07-2016 06:39,null
3059,City,6,Cancelled,13-07-2016 07:56,null
5547,City,6,Cancelled,15-07-2016 05:30,null
5699,City,6,Cancelled,15-07-2016 07:25,null
5701,City,6,Cancelled,15-07-2016 07:34,null
247,City,7,Cancelled,11-07-2016 06:33,null
2582,Airport,7,Cancelled,12-07-2016 21:42,null
3184,City,7,Cancelled,13-07-2016 09:21,null
1687,City,8,Cancelled,12-07-2016 07:51,null
4174,City,8,Cancelled,14-07-2016 05:19,null
4335,City,8,Cancelled,14-07-2016 07:13,null
150,City,9,Cancelled,11-07-2016 05:24,null
233,City,9,Cancelled,11-07-2016 06:27,null
1880,City,9,Cancelled,12-07-2016 10:01,null
2986,City,9,Cancelled,13-07-2016 07:04,null
3549,City,9,Cancelled,13-07-2016 18:03,null
4463,City,9,Cancelled,14-07-2016 08:43,null
4178,City,10,Cancelled,14-07-2016 05:22,null
4599,City,10,Cancelled,14-07-2016 10:08,null
4667,Airport,10,Cancelled,14-07-2016 12:23,null
570,City,13,Cancelled,11-07-2016 10:36,null
1691,City,13,Cancelled,12-07-2016 07:54,null
3499,City,13,Cancelled,13-07-2016 17:46,null
4467,City,13,Cancelled,14-07-2016 08:42,null
2799,City,14,Cancelled,13-07-2016 04:59,null
3822,Airport,14,Cancelled,13-07-2016 21:10,null
4456,City,14,Cancelled,14-07-2016 08:32,null
4685,Airport,14,Cancelled,14-07-2016 13:00,null
306,City,15,Cancelled,11-07-2016 07:20,null
2888,City,15,Cancelled,13-07-2016 05:57,null
92,City,16,Cancelled,11-07-2016 04:53,null
3138,City,16,Cancelled,13-07-2016 08:50,null
3810,City,16,Cancelled,13-07-2016 21:06,null
4580,City,16,Cancelled,14-07-2016 09:59,null
5784,City,16,Cancelled,15-07-2016 08:34,null
1648,City,17,Cancelled,12-07-2016 07:20,null
2883,City,17,Cancelled,13-07-2016 05:54,null
4272,City,17,Cancelled,14-07-2016 06:23,null
5621,City,17,Cancelled,15-07-2016 06:28,null
5696,City,17,Cancelled,15-07-2016 07:32,null
5662,City,18,Cancelled,15-07-2016 07:04,null
1894,Airport,19,Cancelled,12-07-2016 10:19,null
2854,City,19,Cancelled,13-07-2016 05:37,null
4968,City,19,Cancelled,14-07-2016 18:40,null
352,City,20,Cancelled,11-07-2016 07:54,null
1841,City,20,Cancelled,12-07-2016 09:41,null
1885,City,20,Cancelled,12-07-2016 10:04,null
3170,City,20,Cancelled,13-07-2016 09:09,null
4586,City,20,Cancelled,14-07-2016 10:09,null
5208,Airport,20,Cancelled,14-07-2016 20:55,null
5472,City,20,Cancelled,15-07-2016 04:49,null
96,City,21,Cancelled,11-07-2016 04:58,null
132,City,21,Cancelled,11-07-2016 05:15,null
2899,City,21,Cancelled,13-07-2016 05:59,null
3166,City,21,Cancelled,13-07-2016 09:09,null
232,City,22,Cancelled,11-07-2016 06:26,null
275,City,22,Cancelled,11-07-2016 07:00,null
554,City,22,Cancelled,11-07-2016 10:13,null
4326,City,22,Cancelled,14-07-2016 07:08,null
5723,City,22,Cancelled,15-07-2016 07:44,null
1462,Airport,23,Cancelled,12-07-2016 05:01,null
196,Airport,24,Cancelled,11-07-2016 06:07,null
236,City,24,Cancelled,11-07-2016 06:32,null
1502,City,24,Cancelled,12-07-2016 05:37,null
1615,City,24,Cancelled,12-07-2016 06:52,null
3079,City,24,Cancelled,13-07-2016 08:13,null
6249,Airport,24,Cancelled,15-07-2016 17:55,null
1794,City,25,Cancelled,12-07-2016 09:03,null
4546,City,25,Cancelled,14-07-2016 09:34,null
2913,City,26,Cancelled,13-07-2016 06:15,null
276,City,27,Cancelled,11-07-2016 06:52,null
1613,City,27,Cancelled,12-07-2016 06:47,null
3150,City,27,Cancelled,13-07-2016 08:59,null
3217,City,27,Cancelled,13-07-2016 09:48,null
4523,City,27,Cancelled,14-07-2016 09:22,null
4593,City,27,Cancelled,14-07-2016 10:09,null
5476,Airport,27,Cancelled,15-07-2016 04:45,null
5477,City,27,Cancelled,15-07-2016 04:48,null
5846,City,27,Cancelled,15-07-2016 09:05,null
1539,City,28,Cancelled,12-07-2016 06:04,null
1770,City,28,Cancelled,12-07-2016 08:50,null
1921,City,28,Cancelled,12-07-2016 10:58,null
3073,City,28,Cancelled,13-07-2016 08:01,null
4795,Airport,28,Cancelled,14-07-2016 16:55,null
2079,Airport,29,Cancelled,12-07-2016 15:43,null
3179,City,29,Cancelled,13-07-2016 09:16,null
5872,City,29,Cancelled,15-07-2016 09:20,null
218,City,30,Cancelled,11-07-2016 06:14,null
840,Airport,30,Cancelled,11-07-2016 17:41,null
1642,City,30,Cancelled,12-07-2016 07:17,null
3307,City,30,Cancelled,13-07-2016 12:02,null
1475,City,31,Cancelled,12-07-2016 05:12,null
2179,Airport,31,Cancelled,12-07-2016 17:36,null
3080,City,31,Cancelled,13-07-2016 08:11,null
3771,Airport,31,Cancelled,13-07-2016 20:42,null
5847,Airport,31,Cancelled,15-07-2016 09:05,null
5875,City,31,Cancelled,15-07-2016 09:22,null
400,City,32,Cancelled,11-07-2016 08:29,null
2146,Airport,32,Cancelled,12-07-2016 17:21,null
2942,City,32,Cancelled,13-07-2016 06:37,null
4418,City,32,Cancelled,14-07-2016 08:18,null
2305,City,33,Cancelled,12-07-2016 18:56,null
5637,City,33,Cancelled,15-07-2016 06:44,null
5838,City,33,Cancelled,15-07-2016 09:02,null
457,City,34,Cancelled,11-07-2016 09:17,null
511,City,34,Cancelled,11-07-2016 09:40,null
4146,City,34,Cancelled,14-07-2016 04:52,null
4242,City,34,Cancelled,14-07-2016 06:03,null
4470,City,34,Cancelled,14-07-2016 08:47,null
2530,City,35,Cancelled,12-07-2016 21:07,null
2596,City,35,Cancelled,12-07-2016 21:53,null
5754,City,35,Cancelled,15-07-2016 08:05,null
200,City,36,Cancelled,11-07-2016 06:10,null
1531,City,36,Cancelled,12-07-2016 05:54,null
5715,City,36,Cancelled,15-07-2016 07:42,null
3130,City,37,Cancelled,13-07-2016 08:43,null
4133,City,37,Cancelled,14-07-2016 04:45,null
4419,City,37,Cancelled,14-07-2016 08:17,null
4547,City,37,Cancelled,14-07-2016 09:39,null
5613,City,37,Cancelled,15-07-2016 06:17,null
572,Airport,38,Cancelled,11-07-2016 10:48,null
1566,City,38,Cancelled,12-07-2016 06:22,null
2266,Airport,38,Cancelled,12-07-2016 18:33,null
4390,City,38,Cancelled,14-07-2016 08:01,null
4545,City,38,Cancelled,14-07-2016 09:43,null
4572,City,38,Cancelled,14-07-2016 09:52,null
1649,City,39,Cancelled,12-07-2016 07:24,null
3008,City,39,Cancelled,13-07-2016 07:23,null
4480,City,39,Cancelled,14-07-2016 08:46,null
5713,City,39,Cancelled,15-07-2016 07:43,null
5866,City,39,Cancelled,15-07-2016 09:19,null
5945,Airport,39,Cancelled,15-07-2016 10:27,null
126,City,40,Cancelled,11-07-2016 05:05,null
436,City,40,Cancelled,11-07-2016 08:55,null
1620,City,40,Cancelled,12-07-2016 06:55,null
2206,City,40,Cancelled,12-07-2016 17:55,null
3221,City,40,Cancelled,13-07-2016 09:55,null
5583,City,40,Cancelled,15-07-2016 05:58,null
2131,City,41,Cancelled,12-07-2016 17:04,null
401,City,43,Cancelled,11-07-2016 08:27,null
461,City,43,Cancelled,11-07-2016 09:15,null
2946,City,43,Cancelled,13-07-2016 06:34,null
289,City,44,Cancelled,11-07-2016 07:09,null
1303,City,44,Cancelled,11-07-2016 22:27,null
1817,City,44,Cancelled,12-07-2016 09:29,null
2970,City,44,Cancelled,13-07-2016 06:56,null
4519,City,44,Cancelled,14-07-2016 09:23,null
5830,City,44,Cancelled,15-07-2016 08:55,null
5880,City,44,Cancelled,15-07-2016 09:38,null
1520,City,45,Cancelled,12-07-2016 05:42,null
1789,City,45,Cancelled,12-07-2016 09:10,null
2484,Airport,45,Cancelled,12-07-2016 20:41,null
4312,City,45,Cancelled,14-07-2016 06:49,null
4363,City,45,Cancelled,14-07-2016 07:29,null
5716,City,45,Cancelled,15-07-2016 07:37,null
5775,City,45,Cancelled,15-07-2016 08:24,null
424,City,46,Cancelled,11-07-2016 08:47,null
377,City,47,Cancelled,11-07-2016 08:11,null
454,City,47,Cancelled,11-07-2016 09:10,null
1603,City,47,Cancelled,12-07-2016 06:41,null
5300,Airport,47,Cancelled,14-07-2016 21:52,null
6560,City,47,Cancelled,15-07-2016 21:05,null
2526,Airport,48,Cancelled,12-07-2016 21:06,null
2926,City,48,Cancelled,13-07-2016 06:27,null
141,City,49,Cancelled,11-07-2016 05:20,null
491,City,49,Cancelled,11-07-2016 09:29,null
1875,City,49,Cancelled,12-07-2016 10:02,null
4906,City,49,Cancelled,14-07-2016 18:03,null
209,City,50,Cancelled,11-07-2016 06:11,null
278,City,50,Cancelled,11-07-2016 06:55,null
1381,City,50,Cancelled,12-07-2016 01:07,null
5473,City,50,Cancelled,15-07-2016 04:44,null
5479,City,50,Cancelled,15-07-2016 04:50,null
6228,City,50,Cancelled,15-07-2016 17:43,null
2940,City,51,Cancelled,13-07-2016 06:35,null
5780,City,51,Cancelled,15-07-2016 08:29,null
1781,City,52,Cancelled,12-07-2016 09:01,null
1787,City,52,Cancelled,12-07-2016 09:08,null
2423,Airport,52,Cancelled,12-07-2016 20:05,null
4148,City,52,Cancelled,14-07-2016 04:57,null
411,City,53,Cancelled,11-07-2016 08:37,null
3727,Airport,53,Cancelled,13-07-2016 20:05,null
4847,City,53,Cancelled,14-07-2016 17:37,null
216,City,54,Cancelled,11-07-2016 06:13,null
1898,City,54,Cancelled,12-07-2016 10:27,null
2077,City,54,Cancelled,12-07-2016 15:40,null
2486,Airport,54,Cancelled,12-07-2016 20:50,null
2809,City,54,Cancelled,13-07-2016 05:05,null
